Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
353,0,0.0068864,-0.0366156,0.00591905,-6.3181,41.0186,418.42
354,0,0.00668256,-0.0365614,0.00635447,-6.28957,41.0155,418.506
355,0,0.00682709,-0.0353388,0.00636155,-6.2586,40.9976,418.591
356,0,0.00476416,-0.0339439,0.0061018,-6.16356,40.9542,418.631
357,0,0.0100205,-0.0349399,0.0089991,-6.199,40.9625,418.89
358,0,0.0105703,-0.0351927,0.00883507,-6.16369,40.9632,419.03
359,0,0.0101595,-0.0351614,0.00858659,-6.1252,40.9359,419.144
360,0,0.00836694,-0.0336595,0.0081442,-6.11047,40.9122,419.266
361,0,0.0108783,-0.0357595,0.00918943,-6.13965,40.8888,419.523
362,0,0.0113291,-0.0368806,0.00904104,-6.1459,40.8759,419.708
363,0,0.0108451,-0.036685,0.0085524,-6.10021,40.8603,419.865
364,0,0.0109348,-0.0363528,0.00893308,-6.1458,40.8025,420.051
365,0,0.0116781,-0.0371004,0.00828878,-6.10876,40.781,420.253
366,0,0.0110304,-0.0373864,0.00811003,-6.10143,40.7584,420.408
367,0,0.00936615,-0.0366362,0.0067837,-6.08881,40.7445,420.573
368,0,0.00947848,-0.0372743,0.00725113,-6.25318,40.7077,420.839
369,0,0.00908343,-0.0376076,0.0071159,-6.2369,40.6867,421.002
370,0,0.00747597,-0.037595,0.0060417,-6.26764,40.6566,421.18
371,0,0.00662418,-0.0368133,0.00564745,-6.27016,40.6156,421.313
372,0,0.00509553,-0.0361526,0.00547402,-6.30891,40.5656,421.447
373,0,0.00523198,-0.0356194,0.00510099,-6.23082,40.5313,421.541
374,0,0.00624493,-0.035152,0.00599942,-6.21711,40.5374,421.669
375,0,0.00754559,-0.0350911,0.00627144,-6.16726,40.5412,421.759
376,0,0.00684625,-0.0344167,0.005832,-6.17154,40.504,421.878
377,0,0.0067318,-0.0343503,0.00565775,-6.15404,40.4684,421.969
378,0,0.00617184,-0.0344035,0.00581241,-6.11316,40.445,422.002
379,0,0.00832094,-0.0350206,0.00657754,-6.09326,40.4469,422.145
380,0,0.0058223,-0.0343747,0.00581043,-6.10329,40.3982,422.228
381,0,0.00620108,-0.0343733,0.00561997,-6.08584,40.3602,422.319
382,0,0.00709095,-0.0357799,0.00677354,-6.07857,40.3463,422.437
383,0,0.00769914,-0.0352693,0.00717123,-6.01671,40.3133,422.51
384,0,0.00626437,-0.0352704,0.00671762,-6.08251,40.2695,422.657
385,0,0.00794307,-0.0368644,0.00649469,-6.06356,40.2381,422.773
386,0,0.00636092,-0.0362876,0.00685509,-6.06267,40.1738,422.887
387,0,0.00765611,-0.035864,0.00699094,-6.01012,40.1618,423.01
388,0,0.0071371,-0.0379818,0.00593016,-6.13444,40.1175,423.254
389,0,0.0077567,-0.037155,0.00592586,-6.13655,40.1188,423.377
390,0,0.00708207,-0.0382385,0.00592947,-6.18591,40.0695,423.563
391,0,0.0082163,-0.0382968,0.00624581,-6.13645,40.0726,423.694
392,0,0.00610327,-0.0377868,0.0046116,-6.17033,40.0516,423.888
393,0,0.00655454,-0.0385623,0.00485155,-6.21835,39.9842,424.079
394,0,0.00507446,-0.0372212,0.00539149,-6.23819,39.9281,424.231
395,0,0.00544739,-0.0379742,0.00519188,-6.22205,39.9434,424.41
396,0,0.00353693,-0.0374184,0.00361065,-6.20504,39.9324,424.572
397,0,0.00394707,-0.0377413,0.00346653,-6.21139,39.9371,424.742
398,0,0.00321542,-0.0376173,0.00245756,-6.21339,39.923,424.971
399,0,-0.00864183,-0.0342989,-0.00405995,-5.80261,39.8841,424.841
400,0,-0.00652072,-0.0347954,-0.00250447,-5.78555,39.8562,425.117
401,0,-0.0061952,-0.0355336,-0.00178988,-5.73007,39.8308,425.366
402,0,-0.00718694,-0.0345313,-0.00279069,-5.75643,39.7828,425.665
403,0,-0.0095034,-0.0355553,-0.00476791,-5.75048,39.7547,425.95
404,0,-0.00898276,-0.0352586,-0.00388834,-5.77908,39.7366,426.256
405,0,-0.00948379,-0.0355793,-0.00361555,-5.74461,39.7346,426.542
406,0,-0.0080002,-0.0352097,-0.00331519,-5.82523,39.7439,426.86
407,0,-0.0087536,-0.035124,-0.00333208,-5.87071,39.7388,427.216
408,0,-0.00740131,-0.0358781,-0.00349576,-5.87829,39.7079,427.551
409,0,-0.00623713,-0.0365117,-0.000828793,-5.85208,39.677,427.866
410,0,-0.00271018,-0.0370124,0.000814649,-5.81562,39.6435,428.265
411,0,-0.00261569,-0.0375201,0.000895633,-5.88941,39.6274,428.693
412,0,-0.00201659,-0.0377024,0.000394331,-5.94788,39.5978,429.112
413,0,-0.00110857,-0.0387315,0.0020498,-6.04569,39.5991,429.543
414,0,-0.00242657,-0.0379212,0.000939627,-5.99548,39.6463,429.827
415,0,-0.00192595,-0.0376218,0.00201149,-6.13237,39.6318,430.282
416,0,-0.000781788,-0.037693,0.00263428,-6.05402,39.5917,430.633
417,0,0.000781121,-0.0370912,0.00503159,-5.94424,39.5948,430.953
418,0,0.00151292,-0.037984,0.0045856,-5.95963,39.6079,431.402
419,0,0.00107249,-0.0384167,0.00338562,-6.09496,39.5836,431.988
420,0,0.000985601,-0.0394691,0.00325217,-6.18752,39.6219,432.441
421,0,-0.00042928,-0.0381242,0.00342399,-6.2535,39.6213,432.862
422,0,0.000415017,-0.0370828,0.00531201,-6.14512,39.6105,433.205
423,0,0.00503634,-0.0371827,0.00777965,-6.05843,39.6409,433.661
424,0,0.00166388,-0.0361905,0.00568512,-6.00095,39.6739,434.058
425,0,0.00156152,-0.0372576,0.00406431,-6.12869,39.6915,434.606
426,0,-0.00115884,-0.0384702,0.00205717,-6.2846,39.713,435.15
427,0,-0.00014738,-0.0385777,0.00341942,-6.23349,39.7217,435.625
428,0,0.00261307,-0.0372827,0.00651147,-6.12559,39.7698,436.04
429,0,0.00374073,-0.0350339,0.00728814,-6.11587,39.8141,436.528
430,0,-0.00108867,-0.0357536,0.00361297,-6.10262,39.7834,436.995
431,0,0.000112071,-0.0377038,0.00285521,-6.34098,39.8731,437.672
432,0,-6.87826e-05,-0.0381872,0.00384607,-6.3874,39.9099,438.221
433,0,0.00277879,-0.0371951,0.00643399,-6.23169,39.9683,438.668
434,0,0.00130987,-0.0344715,0.00583259,-6.19028,40.0207,439.155
435,0,0.00021842,-0.0364716,0.00367412,-6.20582,40.0654,439.761
436,0,-0.00148496,-0.0385975,0.00257096,-6.49959,40.1182,440.521
437,0,0.00186687,-0.0385067,0.00555966,-6.39727,40.1972,441.053
438,0,0.00233379,-0.0360398,0.00748263,-6.31698,40.2612,441.578
439,0,-0.00294001,-0.0347338,0.00278632,-6.24296,40.3256,442.157
440,0,-0.0147185,-0.0354049,-0.0053752,-6.18665,40.3852,442.689
441,0,-0.0126713,-0.0348107,-0.00294771,-6.08768,40.4603,443.348
442,0,-0.00904838,-0.0332585,-0.000223868,-6.05418,40.5621,444.023
443,0,-0.0112829,-0.0338156,-0.00227277,-6.14389,40.6425,444.751
444,0,-0.0148652,-0.0348758,-0.0039509,-6.26347,40.6891,445.588
445,0,-0.0114987,-0.032957,-0.000125892,-6.16391,40.8256,446.264
446,0,-0.0102989,-0.0328785,-0.00088679,-6.12098,40.9147,447.082
447,0,-0.0146089,-0.0350916,-0.00385367,-6.29285,40.9999,448.006
448,0,-0.0124997,-0.03349,-0.00177078,-6.24325,41.1342,448.807
449,0,-0.0124066,-0.0322738,-0.00139758,-6.24943,41.1842,449.661
450,0,-0.0158297,-0.0354591,-0.00429634,-6.32565,41.3025,450.624
451,0,-0.0126973,-0.034092,-0.00115909,-6.31621,41.4522,451.532
452,0,-0.0144841,-0.0347485,-0.00238537,-6.31584,41.5755,452.504
453,0,-0.0148594,-0.0351371,-0.00346598,-6.42284,41.7074,453.58
454,0,-0.0122069,-0.0337672,-0.00129646,-6.34393,41.8119,454.494
455,0,-0.0161843,-0.0359308,-0.00414161,-6.43851,41.97,455.612
456,0,-0.0144482,-0.0346026,-0.00361392,-6.40362,42.1306,456.696
457,0,-0.0144829,-0.0358365,-0.00322454,-6.43576,42.2937,457.795
458,0,-0.0157494,-0.0348189,-0.00524505,-6.4589,42.4047,458.92
459,0,-0.0134235,-0.034494,-0.00339714,-6.46469,42.6194,460.009
460,0,-0.0143671,-0.035336,-0.00428912,-6.52257,42.7607,461.274
461,0,-0.0137099,-0.0343787,-0.00388222,-6.5286,42.9544,462.393
462,0,-0.0139995,-0.0344776,-0.0047047,-6.4972,43.089,463.672
463,0,-0.0147088,-0.0338116,-0.00444228,-6.61819,43.2621,464.854
464,0,-0.0147193,-0.0338237,-0.0045706,-6.59381,43.4195,466.167
465,0,-0.0143988,-0.03351,-0.00384239,-6.58954,43.5877,467.375
466,0,-0.0140988,-0.0333975,-0.00365742,-6.56648,43.8251,468.738
467,0,-0.0122867,-0.0335002,-0.00242203,-6.52948,44.0084,469.939
468,0,-0.0133549,-0.0326589,-0.00308916,-6.56952,44.2275,471.323
469,0,-0.0129146,-0.03169,-0.00206313,-6.51035,44.3743,472.563
470,0,-0.0115458,-0.0317115,-0.00188703,-6.48735,44.6309,473.943
471,0,-0.00922269,-0.0306781,-0.000201598,-6.383,44.8228,475.21
472,0,-0.0112112,-0.0314876,-0.00185765,-6.47203,45.0494,476.635
473,0,-0.0100437,-0.0286605,0.00118651,-6.44525,45.2474,477.955
474,0,-0.0127504,-0.0324183,-0.00275822,-6.45521,45.4344,479.395
475,0,-0.00880682,-0.0298866,0.000553308,-6.3528,45.6979,480.725
476,0,-0.014458,-0.0319815,-0.00299354,-6.46305,45.8509,482.211
477,0,-0.00824541,-0.0298392,-0.000633548,-6.33891,46.2049,483.523
478,0,-0.0145354,-0.0314291,-0.00393106,-6.33857,46.3218,485.002
479,0,-0.008713,-0.0310292,-0.00130486,-6.30247,46.6683,486.346
480,0,-0.0131928,-0.031399,-0.00287119,-6.33332,46.8293,487.836
481,0,-0.0112214,-0.0320708,-0.00326069,-6.27498,47.0758,489.255
482,0,-0.0138584,-0.0303436,-0.00344393,-6.32436,47.3224,490.654
483,0,-0.0144392,-0.0321324,-0.00414783,-6.31929,47.5646,492.146
484,0,-0.0131269,-0.0328823,-0.00508298,-6.15099,47.815,493.529
485,0,-0.0145857,-0.0322861,-0.00517272,-6.20574,48.0964,495.047
486,0,-0.0142617,-0.0316576,-0.00485755,-6.15254,48.3916,496.442
487,0,-0.0153223,-0.0322926,-0.00590289,-6.13286,48.6328,497.918
488,0,-0.012189,-0.0307925,-0.00371691,-5.98476,48.9203,499.33
489,0,-0.0138596,-0.0318749,-0.00578504,-5.95495,49.1799,500.839
490,0,-0.0116904,-0.0309143,-0.00379319,-5.90451,49.5323,502.288
491,0,-0.0118673,-0.0301151,-0.00457789,-5.7062,49.7389,503.74
492,0,-0.0125302,-0.0310594,-0.00448196,-5.75876,50.046,505.304
493,0,-0.00962904,-0.0298418,-0.000982537,-5.6222,50.3716,506.748
494,0,-0.0134937,-0.0321923,-0.00553526,-5.59331,50.621,508.384
495,0,-0.0118619,-0.0305271,-0.00350487,-5.56184,50.9379,509.855
496,0,-0.0128186,-0.030971,-0.00437269,-5.49806,51.201,511.469
497,0,-0.016845,-0.0332687,-0.0077982,-5.44251,51.4883,513.127
498,0,-0.0142804,-0.0328762,-0.00572692,-5.30042,51.8616,514.668
499,0,-0.0166461,-0.0331419,-0.00719914,-5.27964,52.1501,516.4
500,0,-0.0169755,-0.0335758,-0.00806055,-5.16962,52.4601,518.052
501,0,-0.014026,-0.0322475,-0.00501695,-5.08799,52.7971,519.632
502,0,-0.0166153,-0.0341417,-0.00795594,-5.04299,53.0988,521.41
503,0,-0.0149351,-0.0324468,-0.00679285,-4.8836,53.47,523.143
504,0,-0.0113225,-0.033302,-0.00385524,-4.68937,53.8531,524.814
505,0,-0.0123384,-0.0340901,-0.00435518,-4.63727,54.1713,526.649
506,0,-0.0145093,-0.0341233,-0.00659572,-4.69696,54.4948,528.583
507,0,-0.0131099,-0.0329405,-0.00624693,-4.52351,54.8249,530.4
508,0,-0.0133309,-0.0334877,-0.00691096,-4.39841,55.1585,532.284
509,0,-0.0170759,-0.0361909,-0.00985915,-4.35992,55.5171,534.309
510,0,-0.0170155,-0.0363789,-0.0100102,-4.25917,55.8421,536.311
511,0,-0.0168551,-0.0360207,-0.00948622,-4.22854,56.1995,538.268
512,0,-0.0142656,-0.0347767,-0.00850666,-4.06224,56.6032,540.227
513,0,-0.0161387,-0.0345937,-0.00890549,-4.03859,56.9337,542.363
514,0,-0.0165795,-0.0357994,-0.0100222,-3.89615,57.3278,544.475
515,0,-0.0152739,-0.0358773,-0.00959712,-3.78294,57.6917,546.588
516,0,-0.0136796,-0.0350246,-0.00742492,-3.65948,58.1054,548.665
517,0,-0.01268,-0.0349222,-0.00744319,-3.55819,58.5011,550.866
518,0,-0.0137131,-0.0340853,-0.00719498,-3.5113,58.8847,553.109
519,0,-0.0166409,-0.0361274,-0.00942009,-3.41018,59.2577,555.376
520,0,-0.0193551,-0.0369799,-0.0109688,-3.4526,59.6558,557.759
521,0,-0.0184864,-0.0383031,-0.0111242,-3.30355,60.0806,560.062
522,0,-0.0204681,-0.0375728,-0.0124037,-3.24212,60.4695,562.413
523,0,-0.0217428,-0.0375341,-0.0127775,-3.18714,60.8372,564.758
524,0,-0.0204301,-0.037189,-0.0115441,-3.01759,61.2461,567.136
525,0,-0.0173431,-0.0376846,-0.0103401,-2.89853,61.7382,569.578
526,0,-0.0181515,-0.037281,-0.0101628,-2.80131,62.2021,571.976
527,0,-0.0193358,-0.0362575,-0.011092,-2.73697,62.6336,574.464
528,0,-0.0208836,-0.0373486,-0.0123376,-2.74005,63.0752,576.971
529,0,-0.0216213,-0.0375471,-0.0131282,-2.6619,63.4934,579.512
530,0,-0.0196251,-0.0386305,-0.0125565,-2.65031,63.9979,582.107
531,0,-0.0206548,-0.0387412,-0.0126906,-2.52708,64.4941,584.62
532,0,-0.0182463,-0.036724,-0.01082,-2.38881,64.9349,587.148
533,0,-0.0177362,-0.0361883,-0.00839437,-2.2902,65.4275,589.689
534,0,-0.0166799,-0.0353554,-0.00745875,-2.26551,65.9171,592.361
535,0,-0.0183999,-0.0369433,-0.0120556,-2.11816,66.4292,594.969
536,0,-0.0199691,-0.0384507,-0.0129095,-2.1445,66.9281,597.686
537,0,-0.0195979,-0.0386509,-0.0133822,-2.13143,67.4147,600.41
538,0,-0.0203851,-0.0390134,-0.0126873,-2.04196,67.9506,603.023
539,0,-0.0196729,-0.0389808,-0.0138224,-1.93572,68.459,605.776
540,0,-0.0182434,-0.0382422,-0.01165,-1.87442,68.9723,608.457
541,0,-0.015791,-0.0362293,-0.0093419,-1.76019,69.4582,611.13
542,0,-0.0143337,-0.0354503,-0.00861273,-1.67889,70.0472,613.92
543,0,-0.0153143,-0.0380458,-0.0103383,-1.50705,70.5998,616.618
544,0,-0.0160837,-0.0381211,-0.0114034,-1.53864,71.1259,619.513
545,0,-0.0203422,-0.0387151,-0.0131196,-1.56067,71.7008,622.333
546,0,-0.0207105,-0.0373711,-0.0124876,-1.55832,72.2307,625.166
547,0,-0.0211818,-0.0365412,-0.0125793,-1.54429,72.7812,627.99
548,0,-0.0193607,-0.0381573,-0.0114067,-1.36097,73.3457,630.815
549,0,-0.0175192,-0.0349583,-0.00946824,-1.26517,73.9308,633.676
550,0,-0.0182504,-0.0355582,-0.00964603,-1.23282,74.4861,636.513
551,0,-0.0190254,-0.0355253,-0.0102922,-1.19131,75.1022,639.42
552,0,-0.0198647,-0.034634,-0.00948896,-1.25268,75.6406,642.394
553,0,-0.0184982,-0.0354301,-0.0105273,-1.01618,76.3148,645.274
554,0,-0.019308,-0.0344166,-0.0112685,-1.02018,76.8756,648.255
555,0,-0.0187509,-0.0352784,-0.0110909,-0.871807,77.3802,651.137
556,0,-0.0177519,-0.033956,-0.00947148,-0.827708,78.0325,654.099
557,0,-0.0191228,-0.0347268,-0.0127739,-0.660207,78.6662,657.098
558,0,-0.0198884,-0.0359677,-0.0112344,-0.796338,79.3105,660.172
559,0,-0.0211826,-0.0343635,-0.0106969,-0.871856,79.8937,663.209
560,0,-0.0181047,-0.0351233,-0.0101496,-0.677602,80.5938,666.22
561,0,-0.0160076,-0.0339481,-0.00734002,-0.559426,81.2241,669.177
562,0,-0.0171008,-0.0341475,-0.00696822,-0.453994,81.8926,672.215
563,0,-0.0209744,-0.036683,-0.0133419,-0.444541,82.5199,675.483
564,0,-0.0220718,-0.0351346,-0.0127192,-0.445597,83.1281,678.594
565,0,-0.0174595,-0.0337635,-0.00705901,-0.334189,83.8671,681.617
566,0,-0.0155351,-0.0331721,-0.00751197,-0.148288,84.5853,684.779
567,0,-0.020845,-0.0346437,-0.0104184,-0.172941,85.2147,688.044
568,0,-0.0221027,-0.034233,-0.0112923,-0.100158,85.8177,691.252
569,0,-0.0207927,-0.0334524,-0.0119109,0.0517768,86.5968,694.447
570,0,-0.0220182,-0.0332653,-0.0115017,0.0292023,87.2368,697.725
571,0,-0.0196704,-0.0321991,-0.00864213,0.137475,87.9281,700.991
572,0,-0.0190173,-0.0318657,-0.0108381,0.514404,88.6994,704.161
573,0,-0.0238811,-0.0337857,-0.0164825,0.51849,89.3289,707.579
574,0,-0.024339,-0.0323082,-0.0159976,0.53071,90.0437,710.917
575,0,-0.0197489,-0.0313947,-0.0134906,0.78328,90.8396,714.082
576,0,-0.0191745,-0.0313219,-0.0118589,0.719772,91.6286,717.59
577,0,-0.019573,-0.0331886,-0.0106395,0.723879,92.4238,720.928
578,0,-0.0198593,-0.0312631,-0.0126561,0.903064,93.1419,724.377
579,0,-0.0210055,-0.0330762,-0.0122053,0.810537,93.8633,727.783
580,0,-0.0167496,-0.0308967,-0.0111296,1.07819,94.7412,731.103
581,0,-0.0160879,-0.0316363,-0.00992754,1.20335,95.4518,734.49
582,0,-0.0206827,-0.0341491,-0.01411,1.27305,96.231,738.036
583,0,-0.0180013,-0.0336406,-0.0146097,1.49386,97.0159,741.415
584,0,-0.0206393,-0.0344294,-0.0186898,1.70373,97.6814,744.82
585,0,-0.0147708,-0.0337165,-0.0136415,1.78488,98.5809,748.207
586,0,-0.015065,-0.0334985,-0.0127225,1.86306,99.4651,751.67
587,0,-0.0173357,-0.0360113,-0.0157382,1.89976,100.181,755.192
588,0,-0.0141873,-0.0325569,-0.0120295,2.04792,101.052,758.595
589,0,-0.0133717,-0.0323892,-0.0100787,2.09616,101.845,762.038
590,0,-0.0161126,-0.0353236,-0.0164228,2.41475,102.631,765.494
591,0,-0.0188605,-0.0355426,-0.0207017,2.64502,103.407,768.975
592,0,-0.018528,-0.0365062,-0.0184139,2.50111,104.228,772.477
593,0,-0.0133849,-0.0325229,-0.0121164,2.78295,105.16,775.789
594,0,-0.0169224,-0.0353485,-0.0162622,2.8013,105.94,779.367
595,0,-0.018451,-0.0357834,-0.0193758,3.01616,106.773,782.82
596,0,-0.0142342,-0.0340942,-0.0142859,3.09954,107.674,786.209
597,0,-0.0180197,-0.0347417,-0.0203393,3.49976,108.349,789.612
598,0,-0.0171182,-0.0349047,-0.0195369,3.71891,109.177,793.051
599,0,-0.0182901,-0.0375546,-0.0203019,3.65508,110.054,796.632
600,0,-0.0137848,-0.0351812,-0.0142716,3.71273,111.035,800.082
601,0,-0.00470871,-0.0197636,-0.00163237,5.12179,112.419,802.504
602,0,-0.00585759,-0.0201634,-0.00348105,5.35432,113.223,805.982
603,0,-0.00807063,-0.0198479,-0.0069095,5.59365,113.957,809.378
604,0,-0.00958929,-0.0195133,-0.00884275,5.84563,114.791,812.819
605,0,-0.00373558,-0.0202229,-0.00243426,5.7303,115.825,816.469
606,0,-0.00313973,-0.022441,-0.00296631,5.87179,116.697,819.988
607,0,-0.00423321,-0.0217593,-0.00229403,6.09023,117.591,823.47
608,0,-0.00377575,-0.0212127,-0.00164667,6.11942,118.394,827.048
609,0,-0.00470902,-0.0219937,-0.00385643,6.38486,119.232,830.509
610,0,-0.00971906,-0.0207114,-0.00940439,6.68006,119.902,833.877
611,0,-0.00395936,-0.0236109,-0.0043591,6.70358,120.964,837.537
612,0,-0.00295263,-0.0231327,-0.00110257,6.77569,121.933,841.096
613,0,-0.00323826,-0.0223445,-0.00115269,6.8263,122.717,844.698
614,0,-0.00474732,-0.0244043,-0.00222615,7.03661,123.575,848.16
615,0,-0.00462485,-0.0241007,-0.00379876,7.19455,124.47,851.749
616,0,-0.00294005,-0.024745,-0.00309573,7.29447,125.362,855.347
617,0,-0.0103146,-0.0229056,-0.00955724,7.62781,125.995,858.715
618,0,-0.010259,-0.0221449,-0.00831776,7.71671,126.824,862.297
619,0,-0.00369163,-0.0253485,-0.00119533,7.66699,127.988,866.078
620,0,-0.00237013,-0.0241086,-0.00148847,7.73934,128.892,869.699
621,0,-0.00284441,-0.0244009,-0.00109843,7.80994,129.743,873.273
622,0,-0.00248274,-0.025016,-3.50569e-05,7.89917,130.635,876.913
623,0,-0.00445192,-0.0233497,-0.00167734,8.11603,131.381,880.488
624,0,-0.00909222,-0.0229881,-0.00786183,8.39382,132.135,884.036
625,0,-0.00945433,-0.0231405,-0.00806389,8.46878,133.001,887.639
626,0,-0.00865356,-0.0227512,-0.00646688,8.53463,133.883,891.278
627,0,-0.00351622,-0.0233833,0.000671062,8.4484,134.912,895.131
628,0,-0.00499491,-0.0242246,-0.00177318,8.65698,135.775,898.731
629,0,-0.00195956,-0.0245349,0.000687865,8.57978,136.744,902.476
630,0,-0.00326901,-0.0235888,-0.000137011,8.69812,137.589,906.145
631,0,-0.0065809,-0.0237694,-0.00383334,8.94649,138.373,909.757
632,0,-0.0101261,-0.0213827,-0.00721153,9.16626,139.112,913.371
633,0,-0.010281,-0.0211983,-0.00694318,9.24334,140.006,917.05
634,0,-0.00293665,-0.0230525,0.000585486,8.98948,141.072,920.934
635,0,-0.00499027,-0.022515,-0.0011068,9.13864,141.935,924.612
636,0,-0.00354214,-0.0230089,0.000512897,9.24391,142.892,928.339
637,0,-0.00555617,-0.0216785,-0.00143705,9.3697,143.697,932.032
638,0,-0.00888188,-0.0215375,-0.00533734,9.56244,144.445,935.632
639,0,-0.0107588,-0.0201412,-0.00676934,9.6155,145.228,939.347
640,0,-0.0109062,-0.0207976,-0.00595998,9.72745,146.194,943.078
641,0,-0.00521886,-0.0221337,-0.000620294,9.61533,147.197,946.902
642,0,-0.00404927,-0.0217793,0.00128002,9.63499,148.141,950.622
643,0,-0.00371673,-0.0218292,0.000553457,9.72322,149.032,954.393
644,0,-0.00680723,-0.0218534,-0.00203982,9.84422,149.849,958.063
645,0,-0.0113138,-0.0197239,-0.00655046,10.1149,150.604,961.653
646,0,-0.0117922,-0.0182532,-0.00658316,10.156,151.43,965.356
647,0,-0.00196375,-0.0209482,0.00368132,9.96136,152.649,969.31
648,0,-0.00681415,-0.0186211,-0.000799852,10.112,153.369,972.944
649,0,-0.0044749,-0.0196743,0.000688205,10.1785,154.402,976.69
650,0,-0.00294775,-0.0193042,0.00202888,10.1576,155.267,980.437
651,0,-0.0114471,-0.0174791,-0.00515555,10.5294,155.899,983.934
652,0,-0.00576688,-0.0182853,-0.000185391,10.4963,157.029,987.76
653,0,-0.00456103,-0.0178117,0.00207399,10.3993,157.951,991.492
654,0,-0.00403671,-0.0180635,0.000794788,10.5601,158.801,995.096
655,0,-0.00354177,-0.0181529,0.00339595,10.5254,159.69,998.844
656,0,-0.0109242,-0.0161401,-0.00549319,10.9765,160.446,1002.27
657,0,-0.00372683,-0.017837,0.00212309,10.7589,161.553,1006.13
658,0,-0.00373704,-0.0180743,0.00154288,10.9068,162.421,1009.65
659,0,-0.00816645,-0.0163688,-0.00208697,11.1648,163.219,1013.18
660,0,-0.0105629,-0.0152513,-0.00567688,11.3655,164.044,1016.7
661,0,-0.0113,-0.0163511,-0.00649174,11.4182,164.888,1020.26
662,0,-0.00409567,-0.0170323,0.00159551,11.3067,165.964,1023.98
663,0,-0.00787131,-0.0162851,-0.00266801,11.6166,166.846,1027.45
664,0,-0.0027589,-0.0178457,0.00210792,11.5277,167.882,1031.08
665,0,-0.0118827,-0.0157197,-0.00598575,11.8777,168.481,1034.43
666,0,-0.000666405,-0.0188861,0.0043345,11.7052,169.761,1038.12
667,0,-0.00624457,-0.016562,-0.00128875,11.9895,170.515,1041.5
668,0,-0.00300716,-0.0161868,0.00275134,11.993,171.52,1045.05
669,0,-0.0116693,-0.0156249,-0.00543921,12.3869,172.162,1048.29
670,0,-0.0106544,-0.0159247,-0.00585354,12.5381,173.098,1051.72
671,0,-0.00634894,-0.0159447,-0.000863681,12.4753,174.086,1055.29
672,0,-0.00526773,-0.0161984,0.000339331,12.5741,175.098,1058.72
673,0,-0.00431652,-0.0166408,0.000484427,12.8184,176.065,1062.14
674,0,-0.0101894,-0.0151055,-0.00657358,13.1105,176.748,1065.33
675,0,-0.00768056,-0.0162556,-0.00329829,13.1765,177.676,1068.88
676,0,-0.00809064,-0.0155979,-0.00300503,13.3495,178.642,1072.15
677,0,-0.0038704,-0.016836,0.000942604,13.3831,179.693,1075.63
678,0,-0.00417861,-0.0174574,-0.00226598,13.4791,180.435,1079.01
679,0,-0.0103592,-0.015185,-0.00557526,13.9486,181.372,1082.09
680,0,-0.00830603,-0.0151537,-0.00393478,14.0062,182.312,1085.41
681,0,-0.00373055,-0.0179635,0.00110622,14.0326,183.385,1088.89
682,0,-0.00522511,-0.0155578,0.000250651,14.2188,184.168,1092.08
683,0,-0.0106854,-0.0164407,-0.00517282,14.5439,184.967,1095.29
684,0,-0.0099244,-0.0150564,-0.00485419,14.7544,185.953,1098.58
685,0,-0.00524447,-0.0183239,-0.00115855,14.7188,186.95,1101.99
686,0,-0.0046064,-0.0175239,-0.000666602,14.8673,187.869,1105.27
687,0,-0.00212624,-0.0188643,0.00366025,15.0001,188.929,1108.61
688,0,-0.0065115,-0.0166477,-0.00108224,15.4048,189.72,1111.81
689,0,-0.00628875,-0.0168409,-0.00104742,15.5899,190.675,1115.03
690,0,-0.0102884,-0.0164684,-0.00463853,15.9288,191.497,1118.24
691,0,-0.00882366,-0.0168362,-0.00488609,15.9999,192.329,1121.54
692,0,-0.00610636,-0.0188503,-0.00205928,16.114,193.281,1124.95
693,0,-0.00630185,-0.0176357,-0.00318355,16.263,194.095,1128.22
694,0,-0.00585202,-0.0191622,-0.00330747,16.4435,195.051,1131.54
